item_id,weight,height,length,width
84607,0.7420845,9.783002,66.22142,28.30098
337759,0.5574497,12.627034,27.700024,20.079626
338080,0.9767961,14.614789,30.237967,21.358152
1844953,0.5780676,12.574571,31.176329,22.213545
743591,1.5796276,20.174873,33.749123,26.327036
1812354,5.162913,14.171855,42.773426,32.19016
1048718,1.6504283,10.578856,38.483807,29.872086
38209,0.5355395,4.3949413,29.801277,22.11239
886249,1.8133818,13.173022,39.371773,31.564539
917714,0.86354655,9.36341,35.615166,27.20555
355676,0.56495136,3.358344,35.585247,26.916681
1144414,2.6671302,19.142265,38.786705,28.588518
1722659,0.42934847,9.111953,21.812763,16.252201
1486654,0.46735775,6.529997,31.34813,23.269234
1778096,0.639,5.529564,30.234848,22.280558
816120,0.43480086,10.782528,20.66928,16.888464
461371,0.9189916,14.649819,34.83368,26.14993
79361,0.30096078,8.693784,21.975468,15.226076
1568421,1.2701524,16.832016,40.489407,29.93613
307567,1.0122514,13.437486,34.22055,21.034199
1576278,1.3118215,11.57698,35.69447,25.73506
1606856,1.6146683,14.073308,38.562126,30.887205
1049226,0.453445,10.285474,29.822155,16.31938
388786,0.36087686,9.725076,20.524673,16.383583
1301561,5.8364244,27.49025,55.77118,42.29615
352744,0.8268219,13.151145,32.474815,24.648071
1709111,0.61659163,10.137285,22.506023,17.925142
1005677,5.8477507,18.434723,32.16699,24.497923
1949156,1.6132137,12.720417,33.912994,24.674112
1881449,1.4305195,17.094112,37.24365,28.971298
1581735,1.0040642,10.128512,36.774143,28.076286
192055,0.49613768,0.94337386,40.26257,30.652418
318126,6.2073913,17.09068,32.23349,24.89623
1278130,0.8959532,14.015378,31.759575,21.316124
1208485,1.1432325,12.637456,34.83966,27.355658
822685,4.033078,24.98687,40.16868,32.475838
378530,0.5760296,4.1096053,31.398674,23.620768
212703,5.458839,15.386853,73.578186,32.906834
234985,0.59212583,5.317857,28.699503,21.19589
981103,0.66301423,14.726802,30.150408,21.82039
93966,0.5337995,3.660373,38.493954,29.540342
1139121,1.4117407,10.005293,57.00806,34.883823
673777,0.68497103,10.807826,35.133728,21.415785
1280991,0.742613,11.180146,33.417892,21.83478
467670,0.94949615,16.644314,34.96531,27.383163
451731,0.94644,12.131961,34.516754,23.26245
1971660,0.23038444,6.8665757,25.143305,18.071192
1021550,0.721643,11.014261,31.514809,21.028975
518088,1.2005314,13.288188,40.221756,29.67139
379774,0.76665837,8.266113,36.069344,25.971035
1692365,0.43035376,8.50368,27.581175,20.30904
819616,2.1626885,15.250893,37.399292,29.653196
1935997,1.8073539,16.587072,46.621696,34.241554
1716908,1.0286409,12.556977,34.144936,26.038969
692249,1.9025334,15.909298,39.01149,30.007357
1617014,1.2014841,13.794047,33.92907,26.113949
1835384,0.957398,14.45112,33.534946,25.91321
1140918,0.51587135,8.828872,32.96745,23.390179
828095,0.8764074,11.733321,38.03444,27.333368
627600,1.7165467,16.154804,32.039005,22.279615
1698136,0.43957433,9.708491,30.029804,22.056381
474896,0.47717658,11.62846,21.705982,18.58267
841701,1.4218813,14.937264,33.07688,23.377087
775809,2.9139926,20.918621,37.376328,28.224533
1535278,0.77133197,13.515339,34.142822,26.303524
2020902,0.6123143,6.9581566,30.410038,23.13196
1977716,1.0856478,12.375588,33.60727,23.87486
1378309,0.6813265,10.009126,31.894293,21.045197
786759,1.0895048,10.962175,34.74436,26.742027
321736,1.3929938,14.270412,38.67809,30.749308
1247711,0.81488246,9.3851,37.953102,29.401583
946937,0.39978915,9.336215,20.535404,14.836413
1592831,0.39406872,9.195516,22.317583,17.437986
943706,0.4117773,1.3257,39.4785,30.115953
32864,0.8767154,11.8939905,33.862915,22.716055
1882045,0.5027327,10.553445,29.713913,21.854885
1759921,1.1472125,12.028956,33.150436,24.233614
549690,1.0360395,15.2737055,26.70022,20.528116
92449,0.8869638,11.513892,35.513855,24.843473
1898866,1.1965053,18.042435,35.76647,27.786856
557262,0.5564677,2.3566606,38.814713,29.550966
452008,0.22067466,9.31129,18.899809,15.011814
1655863,0.89707553,11.663615,33.286903,22.902514
784944,3.2574317,16.46434,47.77944,35.71998
2104295,0.58599705,9.453877,30.43524,21.976885
2054222,0.90648174,10.40791,34.248505,23.692163
963571,1.0444013,15.2995,34.746918,24.929047
29778,1.3521215,11.673582,42.278393,30.086853
607950,0.81943,9.872172,33.18511,25.258585
173873,0.8903968,6.667588,31.454636,23.290136
1584239,2.232198,16.533968,35.56617,27.273584
2095358,0.9455357,10.716899,34.397316,23.085384
527218,0.5886383,10.47054,28.832718,21.667326
343581,6.2880344,17.5896,41.667152,28.727812
1748611,1.2069105,12.92705,34.051426,26.327482
1927372,0.9436104,16.92514,31.635878,23.491798
1846668,1.6334875,14.357971,37.999695,27.256285
1450228,0.9148769,12.3819,34.584625,23.482136
2048917,0.80083656,11.796626,31.7982,24.06605
1604743,5.7052236,23.553753,40.349564,31.872168
321326,2.648535,20.118637,37.73413,30.843994
1814293,2.0368316,22.436848,36.266922,29.48281
887015,0.52915794,9.401394,22.124195,16.130342
438583,0.5320696,1.0987747,39.924934,30.530478
1362975,2.0568855,13.467652,51.582825,30.179811
1960203,2.0520422,17.586903,34.269657,25.910402
39472,0.3850164,9.671302,20.327074,15.36312
1955871,0.58012944,11.844352,31.323336,23.660326
1753606,7.978953,20.153032,51.24184,37.923347
1678796,0.8209564,10.371636,30.88865,21.033064
1513248,0.7775409,10.439803,39.46129,19.659332
2100920,1.423127,18.388645,36.635586,28.91882
1611725,0.53008205,8.995649,29.862204,22.289673
1103971,0.6357165,10.973896,33.524048,21.054756
2048441,0.48925364,8.795566,30.58947,21.802921
592573,1.8792944,8.435968,87.74842,29.589529
1721397,0.6559172,11.893659,31.146904,23.060064
874411,0.9417956,16.124413,35.035633,27.076849
1277445,0.42202562,7.8587875,30.068768,21.981924
880683,0.5073771,9.929682,22.770424,16.968983
428514,0.5273965,10.969024,29.595385,21.358448
1941229,0.7713583,11.363952,31.690548,25.006664
393673,1.1762795,12.404479,34.903603,25.673086
667502,1.2450504,12.349223,36.871418,29.152832
991700,1.2518929,14.187851,35.929604,22.865673
1185303,0.3967678,6.8979697,31.357077,22.973444
1997363,0.6792193,8.073778,31.522514,23.302326
1775124,1.9077984,15.997499,36.125713,28.577564
775168,0.45978546,5.449416,27.548002,20.183664
1349978,0.6634702,10.757591,32.63579,20.84846
234705,0.53971845,9.282127,20.84296,15.569593
1713185,1.2829092,17.208391,36.45939,28.84904
642064,0.3968447,1.0092394,38.915462,29.398096
619629,3.5488398,16.120861,52.062115,28.935663
1732706,1.6823128,13.248162,32.691227,22.571255
2078734,0.6425707,3.7454784,31.738853,24.055273
1833588,0.7658358,15.496276,33.63138,25.2852
1573998,10.900255,28.78675,49.401733,39.45656
1457607,0.40576395,8.819196,30.260029,21.505903
1052233,0.8850444,11.0458975,26.09135,19.339756
1896039,8.290617,14.908538,78.719986,44.338768
1675801,0.40382555,10.232548,19.28304,15.529406
1948793,6.134923,18.74181,47.873215,34.5821
460981,2.4275239,17.507471,41.386307,30.080988
2090457,0.94656605,13.0669565,33.28246,24.179235
1056616,0.68111855,10.670701,32.328968,20.227495
2015310,0.91470283,10.54292,32.28242,23.892351
679459,0.5720504,3.8316019,31.704136,23.995638
2086118,1.0154833,13.447406,34.8215,27.143576
379328,1.246382,14.709331,35.812244,25.136768
464875,0.57759017,10.819691,29.507126,19.144236
868761,0.28659815,8.67687,23.456705,14.365949
1907095,2.742764,17.121647,33.77233,25.235926
1266709,1.7625349,15.994905,38.244232,28.420372
991488,0.42691165,5.330345,33.621716,25.052868
1020308,0.59225315,11.719477,27.477402,19.607225
706667,1.4831783,13.871456,28.598618,19.61122
35425,0.6157576,11.677536,31.326338,23.332842
1070844,0.7330755,11.623651,33.688885,22.18373
1470393,1.5922431,15.191339,32.15497,23.28764
1074747,0.7763429,11.188829,34.94317,23.16102
1000151,0.6366233,9.398611,50.75059,19.646582
1238546,0.7545269,12.961175,33.472633,25.700724
1149858,0.91807556,11.663143,32.47052,22.687143
2043362,0.699207,4.753033,30.090206,22.222033
695754,0.36509895,9.515367,28.56533,21.282927
920144,0.812403,8.213055,37.84372,28.141897
655686,1.4084743,14.658601,36.104374,27.6983
818246,2.3368888,14.650821,38.418407,30.41493
1241541,2.5943625,21.051926,37.187263,27.638847
1647487,0.42900258,9.879468,19.93709,15.484456
561940,0.99867827,13.711931,35.966663,22.76805
1902742,0.4577241,9.677617,20.893906,15.555521
762909,0.5437488,3.616638,29.804281,22.03197
719647,0.43960762,10.124078,22.410677,17.479242
1650484,1.0665736,11.777924,32.795143,25.056063
1067389,0.5794291,1.8022695,38.681423,29.503025
1762821,0.60223323,11.18249,30.333977,21.905823
525901,1.0890285,15.302875,36.047623,28.259527
493587,1.1167887,14.259749,35.890873,27.879309
634606,1.036775,12.220754,33.702217,25.206108
1000142,0.43844998,8.47779,33.827927,24.826366
393883,0.9233956,11.997123,32.476387,21.504028
1861921,1.166211,17.56294,36.06932,28.419374
313472,0.64845985,11.940812,31.900944,22.201845
2082841,0.8579805,12.328937,32.98655,24.157919
503831,0.665962,10.663453,33.76874,21.339842
1256301,0.5580544,9.958795,31.550358,23.730879
1703674,0.7541377,11.139012,32.216217,21.03826
2055650,1.2807287,12.52015,34.101883,26.324228
1729863,1.4174484,13.117649,34.890713,27.653452
1863213,0.53874475,9.423392,23.921833,17.543476
989030,0.736095,11.228647,32.584946,21.584234
1238513,1.3562294,13.146892,30.980864,20.356289
1803383,0.7159194,13.685165,31.641953,24.213764
2058764,0.8184131,11.726146,32.41407,22.813354
2013827,1.8895508,15.259263,34.071053,25.007942
1627299,0.8303509,13.255593,32.753647,25.013102
1913750,0.7123241,12.741645,24.966324,18.672262
559863,1.274906,12.404413,31.686459,21.459208
841425,1.3347352,13.871569,43.6376,33.265022
798153,1.5640991,12.126062,53.79174,26.585276
455009,3.2037694,14.567467,28.820538,22.625204
985571,0.37910444,1.0238153,37.921154,28.59028
1892345,1.0148166,15.344163,28.876328,22.19277
1587108,6.3192277,32.097492,43.485016,36.72425
187495,2.4907305,12.6289835,59.417156,25.142944
2029779,1.09393,17.81786,33.670143,24.784723
1439073,0.4195029,10.040111,20.244694,15.902454
1839828,1.7370834,14.321834,34.531136,24.803246
474210,1.2072135,13.357251,35.092793,26.981153
723209,0.82839745,11.477309,32.324875,22.209154
1370072,0.8113802,11.618012,34.292587,22.165636
2026378,1.0714569,13.305449,33.346405,24.05029
257592,0.5083395,1.8458498,36.621822,27.61406
739864,3.5482013,25.533434,51.13143,39.302094
1658624,0.8864561,5.7460575,32.465683,24.736391
464224,5.305082,27.144705,43.932434,35.452564
265213,0.43450022,0.9275655,40.15911,30.310007
1348867,1.4381733,15.758204,36.178238,29.003174
704861,0.5254497,10.204298,21.774296,16.782171
1001832,0.65781283,7.872738,33.136314,25.239012
330493,0.6094884,10.488803,31.354628,21.264023
1577584,0.33858898,9.597822,19.590378,15.23822
1422356,2.1018384,18.440853,35.562233,26.489714
900869,1.5183733,19.862953,33.66844,25.352121
665532,0.40006047,4.7487364,34.646496,26.148703
1902838,0.30585307,6.05535,25.537804,18.155474
1180020,1.5492922,11.276101,61.43298,34.31948
1083510,2.0135076,15.732635,33.74556,23.123777
1400016,0.70699924,10.892871,32.920757,21.30975
1665828,0.92469895,10.9263525,30.839283,22.22253
86115,0.66492003,4.654997,30.593746,22.706137
1050823,0.6102411,4.629183,31.595417,23.579054
1628128,1.4057814,13.415093,34.686943,24.864882
149814,0.6705741,10.831618,32.336006,21.28594
554341,0.69698685,11.346158,31.658745,23.924978
1270387,0.6669849,10.625163,31.411411,20.703598
411161,0.8920433,13.537994,37.679295,29.845592
1411507,1.0850635,12.081808,34.495987,26.404253
1128157,0.4593708,10.07877,23.547298,18.018793
1866012,0.93836373,12.467799,33.315712,23.822796
1890888,0.86641043,14.94752,33.53463,25.662481
1012678,0.5105737,4.518296,28.1073,20.748178
890277,0.57806545,11.525119,23.852688,18.601505
1609317,1.3811883,12.565362,35.62184,27.957888
1882553,0.55747455,10.634452,27.914406,20.630068
1719577,0.45248345,9.392468,28.128069,20.70429
293083,0.6467333,10.612742,31.354086,20.722036
232450,0.440106,10.069869,31.36663,22.968485
567274,1.1398724,12.509086,31.40017,21.867147
1209132,0.41912344,9.165004,21.567402,15.822759
1947889,0.34091485,9.733904,19.525032,15.142422
446363,0.42730272,10.7326,25.363445,19.268972
1232778,3.2344682,13.69937,71.017456,43.087692
1607268,0.7632684,11.838015,32.589893,23.530714
1259011,0.3995208,6.871626,31.619507,23.753155
948150,1.0771834,10.569509,34.642933,24.136026
651375,0.28431344,9.69083,18.866018,14.712105
1135065,3.0954351,22.044243,39.68312,31.272348
1759056,0.5125479,10.028619,26.845158,20.792181
623511,2.1411042,12.758947,39.51875,31.039213
309652,2.6733,15.351691,28.73607,20.964254
1384349,0.58585274,9.562514,30.378119,22.588892
1208626,1.1009511,14.0578,31.828482,21.375755
1215580,0.44131738,7.302332,29.81586,22.063444
416590,0.9510703,14.5856285,37.23309,29.711191
616878,0.9996055,13.389713,30.455153,20.261278
1416232,0.8151439,14.847163,36.946114,28.450775
1996189,0.7451431,10.201884,33.532997,25.764292
1989224,0.44109213,6.955746,31.249096,22.888266
1848308,0.8779746,13.445214,32.708252,25.292952
631617,1.1750003,14.079791,34.728207,25.416162
557817,0.82478297,11.892968,33.94007,22.431957
206323,0.90053505,12.956645,34.080307,26.414738
1093537,0.66877216,10.660174,32.439285,20.494555
529620,0.2413567,9.601155,18.797647,14.560044
2048627,1.0103556,12.617157,33.67032,24.117388
582953,0.768261,12.836183,32.96266,25.198923
2041478,0.9193416,10.1630125,32.98781,25.895079
1288455,1.0535728,13.163266,33.44909,23.367687
1711795,1.039004,12.370557,33.905663,24.39995
1891425,0.51803714,10.077045,30.509008,22.469759
1968634,0.5322917,11.40189,31.588377,23.383055
1618842,0.6206723,11.271519,31.192326,22.442335
653529,1.1011375,12.07412,36.740868,26.513155
1744409,0.7020753,5.9220734,33.11656,24.198664
1068600,0.8989417,13.217023,27.410828,20.822466
1914626,1.2874993,16.29901,36.228733,27.711555
1895275,6.9815817,24.676598,52.186653,38.79027
1570823,0.97665656,13.706267,26.714792,19.078112
1586538,0.32536635,10.114066,19.416893,15.552215
2028023,0.5866832,8.130974,33.632484,25.781479
677174,1.3823019,13.656996,35.199078,28.42644
1496270,2.6014793,23.518724,37.87259,29.837435
1446648,0.44724745,4.2133656,35.284813,26.469923
86523,0.841959,11.676917,32.601013,23.043509
1615108,3.555906,13.490551,94.28548,38.07228
1864004,0.35351822,8.501466,21.15906,14.2253895
1603594,0.22484234,8.467328,16.710499,12.454512
1501229,0.44689518,8.23394,29.694185,21.934296
1293818,1.3846854,14.283122,30.565832,21.762892
1327783,0.8571228,15.515818,33.671616,25.049084
1445989,0.5977816,10.38552,31.22376,20.06861
822999,1.0258616,14.826399,28.678448,20.61783
363316,0.49152046,11.312402,30.725592,18.862661
1533185,0.82790536,13.187917,28.384834,20.917536
162791,0.958127,12.745692,34.397858,23.672642
1116084,0.3860337,4.9226465,33.61094,25.270304
2047070,0.43712163,8.595802,29.084957,21.291832
162673,1.7089902,17.424414,37.49672,30.119781
252020,1.6338807,16.150461,36.518642,26.532804
584904,1.162086,12.360823,33.711098,25.342203
855495,1.4109792,18.809095,38.828163,31.315054
1032326,0.67382324,10.725569,32.45487,21.128641
152711,1.3397211,13.958274,36.07506,23.95262
1375850,0.4549511,10.39457,30.85389,21.973194
861590,1.6034993,11.292975,71.396355,23.545774
1879256,1.0902754,12.406999,35.059498,27.079063
1040435,1.018886,17.110212,32.820374,22.987907
1268043,0.61542314,10.853743,35.493862,26.42876
808358,2.6724658,18.67683,34.89396,25.62525
1480938,1.1557146,16.103909,36.349216,26.936655
1988572,1.1094512,14.190537,31.19112,21.942657
1670025,0.6866478,10.115963,29.728846,23.013395
1551832,0.98641175,13.346398,34.511925,25.164534
1712488,1.0145684,11.370431,30.22533,22.818106
892872,2.0120633,18.733932,39.42504,32.274826
521386,0.5029953,13.1666975,23.377512,18.304169
1688690,0.6539784,10.3057375,30.918102,22.694399
1444650,0.66861945,6.0915384,30.205826,22.430632
135156,3.9480453,24.00175,42.648605,34.975998
1072220,1.6858176,17.180435,36.888336,28.810083
2086180,0.63001853,9.018216,24.814373,18.988329
751731,0.9345535,13.167985,35.0894,23.933634
1142519,1.087635,17.253254,31.52454,22.854773
311970,3.0847824,22.244429,40.61548,32.81801
2052864,1.6110107,14.879437,31.651165,23.780857
52453,1.0592837,12.094717,32.33076,25.30676
507342,1.247064,18.206528,36.74261,29.230001
216349,0.85397357,11.321353,32.54687,23.63064
1163619,1.4453635,18.801563,39.938305,28.922256
2093430,0.64320254,10.45157,31.604477,23.470324
1389763,0.46307874,6.8618526,31.315405,23.486704
802489,0.66113216,10.612852,33.654507,20.869596
1388457,0.45793396,9.841411,26.850235,19.80356
630166,0.9183853,13.955066,36.138733,27.964325
2005009,1.5322572,12.832428,37.263794,29.362719
852167,0.5584525,10.256548,29.983349,21.03351
1231804,0.43529016,2.3443317,35.646225,26.809729
1782355,0.69372654,11.2148695,29.372293,21.797705
2064947,0.85026485,9.953057,34.506104,26.238886
1887074,1.2856742,13.300795,35.28081,27.022459
1603904,10.154535,22.69789,41.98065,30.101395
48611,0.5150848,2.0694063,39.795177,30.283766
1138186,0.74287385,13.219615,26.17508,20.067137
1170974,0.57889855,9.826073,30.63587,22.321833
209737,0.5636361,10.767508,32.316616,21.13361
1038155,0.57053745,12.711177,36.473934,28.046259
524348,0.5954258,7.2236285,36.100586,27.528065
626743,0.4204856,4.5227227,33.473915,25.215342
225137,0.46161604,8.631637,36.98392,27.695135
638798,0.4079237,9.828092,28.661777,20.528784
270976,0.4630738,4.7458897,34.202503,25.684813
425956,2.4375978,18.776442,36.26311,29.19057
1384026,1.0005326,7.648674,38.502968,30.652765
821550,4.0699525,19.01373,50.074905,37.27366
375490,8.65522,14.683145,33.528862,28.565855
1254800,3.4137533,22.225317,41.063766,33.74977
923268,2.3936062,18.03621,39.785847,29.969393
1592660,0.8782986,11.3225155,28.743313,20.66849
1425424,0.53747505,5.7171965,31.661743,24.012896
1383333,1.3424863,18.356686,34.01505,24.209562
2028167,0.36465138,9.976855,19.74833,14.996611
1078263,0.89144605,13.220729,32.251537,22.92578
1047487,8.897898,27.260284,63.7737,43.30099
1541937,0.17400947,7.6141768,16.936188,12.635033
505265,0.38113707,1.1310849,38.72198,29.133438
1601118,1.1249484,10.636121,31.470041,23.414427
1319314,4.72224,19.164955,39.00602,30.464441
1475089,1.3560427,12.867276,35.131348,27.80301
1423162,0.46113127,7.366812,30.570562,22.712732
1953334,0.48469537,8.267678,28.908306,21.637604
1592555,1.0447314,12.02466,34.9694,25.861979
830229,0.98824084,12.349227,34.11085,23.285992
1910634,0.60171604,8.111846,30.818422,22.328096
1323223,0.90752137,11.479659,31.077118,22.945063
676029,0.7944049,13.108405,33.34823,24.88885
784505,2.1008034,19.11733,38.729248,31.191511
309084,0.6583635,10.521819,34.17299,23.347593
1623735,2.1425865,21.718899,34.51188,27.183043
711935,1.5038525,14.713561,38.295525,30.174437
1754467,1.5939877,12.459077,34.571304,22.737402
1341363,1.0705786,12.912399,35.05091,24.02778
526821,2.336145,12.541537,54.67685,34.938156
777384,1.3086766,13.232013,34.43847,24.52281
591690,0.5046198,1.1070659,39.62123,30.104698
519436,0.6290454,5.9180727,38.74028,29.841387
432156,1.7081941,12.328151,45.394485,33.185585
2043794,10.334945,33.645058,50.40285,40.752483
473657,0.79772145,13.851633,32.765526,25.080858
565600,1.3990983,19.231556,38.488487,30.976957
1455053,1.0654774,16.964792,38.57112,30.264963
388370,0.8962098,11.476057,36.37004,27.421965
1186180,2.8162878,18.855614,41.23825,29.763002
1558851,0.76820284,11.228296,32.264194,21.411268
1282953,0.98106384,9.866263,35.955887,27.364265
492952,0.31329817,5.788916,29.439646,21.438936
1335064,3.9927433,19.542492,43.9981,33.282658
1517062,0.5090821,10.183703,20.049017,15.969614
1374563,0.7439362,10.97875,33.35357,22.56372
950759,0.48422807,10.211889,22.976082,18.06468
1254842,1.0403494,13.877601,34.033173,24.22058
379787,0.71893543,9.974519,24.213413,18.075354
777532,0.81530184,14.532869,35.695568,26.259254
805995,1.1369735,13.60673,34.494778,26.218588
1729315,1.6306167,13.055229,45.514023,34.080833
758248,0.6883932,3.9175503,33.660995,26.041533
1194462,0.6547127,8.487411,34.13919,26.061567
1665940,0.319667,8.452741,21.34338,15.922834
2007097,0.9330426,16.192238,35.217766,26.719975
1152904,0.72951233,9.935565,32.6143,24.869553
1258030,1.989657,12.849435,47.069992,32.865578
1956612,0.35077935,8.771725,24.87109,17.694838
631464,1.5645398,21.906399,33.951096,26.63261
1512736,2.3756015,23.554565,38.574707,30.845797
1739754,0.7647263,10.958985,32.77906,20.964687
1008869,1.1972648,15.967494,37.61053,29.874416
315674,0.5846811,9.749111,21.875195,15.900235
432217,6.536885,15.338567,59.425446,25.861416
1190930,1.3628447,17.00422,40.91654,32.2585
1617927,1.3019501,11.200095,46.51194,27.786863
256051,0.43039554,9.433486,21.331038,16.000538
1492678,0.7198389,10.901389,32.78452,22.998203
1963116,0.5244775,10.485807,24.938213,18.54767
964912,0.8232697,9.050266,38.14902,30.114138
1854779,0.7083288,10.737491,29.423458,22.419342
949875,0.46760193,0.9968495,40.33571,30.626501
339132,0.184358,7.851434,16.489141,12.408079
1200526,0.46028847,8.114551,26.262363,19.795134
792832,3.851954,17.691597,43.35361,33.756954
159451,1.1149025,12.628008,34.99331,23.965006
634415,1.82208,14.313685,37.089382,27.840986
2086227,0.98386335,15.957174,33.72609,24.536417
1474151,3.0809338,12.68369,34.05665,21.205942
1372033,0.5936988,11.783414,28.134304,20.572258
978292,1.0671381,14.779483,33.580135,24.316595
911108,1.71993,15.500328,37.31299,29.902288
1021389,0.30470455,7.9300437,20.998432,13.923592
979117,3.1368005,17.119276,38.447876,31.11137
1274074,0.47813413,7.833852,37.809326,20.433062
1936347,1.0011632,10.03156,37.11865,26.72484
8260,0.98359126,11.986856,32.47391,24.044024
943220,1.9175439,21.622828,34.607994,26.925283
1015053,1.3369839,17.313204,37.46532,29.88101
604781,0.90827745,17.781158,29.215092,21.86589
533418,9.136209,17.82417,37.76475,31.294598
58491,0.44699705,7.433964,31.610296,23.478025
432403,0.5684076,0.9804249,39.573074,30.456778
159586,1.2779192,12.6285095,34.526165,25.782232
2072243,1.8130292,17.530905,37.54641,29.793505
579429,0.5876752,3.3755684,37.626686,29.166353
499725,0.7153695,8.950676,34.58425,25.837057
1012522,0.6053471,10.587943,38.49446,23.877918
624392,1.3243197,13.951067,35.9182,24.728067
1338674,1.6539336,16.385265,34.69331,25.363157
367262,2.8693135,21.441427,41.839905,33.240993
1700592,2.439277,20.76307,38.297504,30.644388
1088278,0.3986004,8.012341,27.120604,19.732523
1688436,0.68434775,10.006183,30.761955,23.556952
301393,1.714654,17.562645,37.61256,27.558315
925091,0.749736,13.721005,25.826508,19.584784
1996029,0.52252406,8.952601,30.82674,23.301561
1758957,2.29654,11.537829,68.445145,30.797098
1571916,0.57753664,9.289965,30.472485,22.744425
745701,1.1524501,13.749517,34.41333,25.22272
1223918,0.62146074,10.581245,32.3686,21.007765
607332,0.9159067,12.607022,34.543743,23.810297
1352875,0.77571505,10.341304,33.996723,22.680754
345267,1.2515789,15.751611,34.05715,24.173319
493381,0.5743094,10.06038,33.799507,23.691133
517282,0.9114586,11.225003,35.85919,27.883995
1072461,4.737817,22.50409,41.56153,33.555756
52329,0.740964,9.013267,34.714245,26.941547
1314728,0.9478529,11.17648,32.077553,20.41496
700042,0.7512479,8.022141,37.066017,28.815346
688052,0.6033763,10.037619,29.522793,21.132261
2098818,1.0272139,14.385852,35.719204,28.158741
1067014,2.9992018,18.825714,35.6623,26.438301
1442730,1.0548042,12.51052,34.50793,23.031923
847798,9.321424,22.843243,41.211224,33.17257
1870077,0.597766,10.228273,27.736511,21.4782
292733,10.492365,30.797306,51.30535,40.739056
1689538,0.4641294,8.167394,28.680368,20.93864
214284,0.6545153,8.753531,36.115112,27.244165
1234478,2.9297392,17.102716,36.467308,23.86125
1937635,0.77728486,4.8717904,34.854347,26.472317
1840315,0.6740416,12.113626,31.598248,23.356602
1833879,0.72840744,14.625986,27.236444,20.230022
516782,0.35059875,9.54796,22.499035,17.397348
1146238,3.663587,20.290888,36.9014,28.730083
1249157,0.85649496,12.084325,34.18753,23.360216
91,0.7158485,10.560515,33.92655,25.798376
2043340,0.60481864,10.813498,29.2699,22.877234
1614335,4.4941306,17.37814,42.03344,33.689804
913843,0.3609647,10.5085,22.21898,17.751373
1994670,1.0250455,11.737831,33.126163,25.971928
1060147,0.7583711,11.127216,33.43107,22.109972
764453,1.0982586,11.908921,41.154995,30.144861
1496093,0.64281553,8.782748,30.98874,23.042494
1210014,1.5968531,15.183392,34.69538,27.059696
845469,0.893063,12.361534,34.050213,23.501154
474940,1.5704412,15.17455,38.369225,25.070377
1149717,0.8088402,12.001841,34.03097,22.759388
326038,0.49274182,8.169793,29.76435,22.140076
127665,1.2497288,17.280598,37.26666,29.442587
650097,0.50275826,10.54338,21.867544,16.984417
174874,0.8893862,9.895375,26.391499,18.656155
574192,0.98863524,11.942898,34.83432,24.710382
1851014,0.58912665,9.793035,30.550106,23.036106
166971,0.71965903,8.463016,49.706207,13.9523325
1354840,2.20902,14.877262,37.138695,30.647707
1555230,0.35755697,8.777622,19.834887,14.856179
926528,0.2199024,8.690133,18.659748,13.746814
451289,0.513508,10.984266,29.12199,18.514683
1388399,0.80591595,11.289169,32.85515,22.69848
182988,1.3547955,12.687155,33.06608,23.983831
1259372,2.0125992,17.401127,36.31282,28.913397
509243,1.3224351,18.084938,37.719402,29.483698
1530978,4.8349586,23.421463,41.223778,33.80829
1622817,0.6374855,8.888518,30.340706,22.85619
1750927,7.995524,15.834458,71.69,29.932856
544654,0.75524616,7.3526273,29.971697,22.380749
210637,0.62802655,4.751847,29.814226,22.12438
2087947,1.1733891,14.445859,29.33122,22.008427
893075,1.3754598,16.786526,34.5138,23.79978
1975387,1.079391,11.912088,33.03715,24.366434
148264,0.41861227,10.072023,27.343483,19.388536
2021964,0.32310402,9.2164755,19.920656,14.349677
1947666,0.88122255,11.788883,32.23329,25.218332
1580,3.480274,14.1828165,40.360596,32.841545
391751,0.5148188,6.691554,33.702126,25.40402
38454,0.7836019,11.014302,37.738796,29.068792
1551976,0.7752051,14.063137,33.731766,24.397783
1065629,0.89506376,15.0106325,33.727196,26.313236
1562570,0.68154114,7.824277,36.7073,20.473547
2006604,0.5141911,4.495756,28.095236,20.49423
1213759,4.5977592,22.91081,58.829117,36.235214
1550535,1.609215,16.369371,32.329144,24.078718
851748,1.049385,15.520856,34.984615,26.862837
1676221,0.8863427,9.522725,36.86577,22.65024
667708,0.58569664,5.962371,33.39061,25.284784
975712,0.86933136,11.270164,32.802017,25.371092
354670,0.5280625,10.868299,26.599743,19.13838
443323,1.1432464,14.0606985,33.707634,24.369379
402231,0.73803204,10.257514,35.36579,26.452585
1996234,1.4391717,15.083636,35.770866,27.67505
621624,2.582031,21.651905,39.46748,31.95897
187943,0.45689452,10.69561,24.49768,17.859293
515586,1.0836871,12.922452,35.553226,24.69961
1803394,1.4755533,14.213286,39.36871,30.331915
312314,0.6805125,10.703505,31.981756,20.580585
1785002,3.6608913,13.046282,59.743103,37.18959
1193237,0.32409403,10.787577,19.357807,16.099665
156975,1.1959938,17.364113,37.282406,29.591455
792635,2.3621914,14.823886,39.155174,30.786777
297908,1.0999573,11.767456,31.147362,21.051847
595993,0.67716783,6.3768477,29.78387,21.807661
1603256,1.5972024,17.66818,37.32229,29.788843
1425498,0.80387396,10.736266,28.519226,21.62129
